application_date,segment,branch_id,state,zone,no_of_applicants
13-04-2017,1,70,MAHARASHTRA,WEST,12
13-04-2017,1,72,PUNJAB,NORTH,17
13-04-2017,1,73,PUNJAB,NORTH,13
13-04-2017,1,74,MAHARASHTRA,WEST,34
13-04-2017,1,76,TAMIL NADU,SOUTH,8
13-04-2017,1,77,MAHARASHTRA,WEST,8
13-04-2017,1,78,MAHARASHTRA,WEST,19
13-04-2017,1,79,UTTARAKHAND,EAST,9
13-04-2017,1,82,KERALA,SOUTH,7
13-04-2017,1,84,CHHATTISGARH,CENTRAL,0
13-04-2017,1,85,MAHARASHTRA,WEST,20
13-04-2017,1,100,UTTAR PRADESH,EAST,0
13-04-2017,1,101,UTTAR PRADESH,EAST,0
13-04-2017,1,103,BIHAR,EAST,13
13-04-2017,1,104,JHARKHAND,SOUTH,5
13-04-2017,1,105,GUJARAT,WEST,1
13-04-2017,1,111,ANDHRA PRADESH,SOUTH,0
13-04-2017,1,117,MAHARASHTRA,WEST,0
13-04-2017,1,120,TRIPURA,EAST,22
13-04-2017,1,121,KARNATAKA,SOUTH,0
13-04-2017,1,135,MAHARASHTRA,WEST,14
13-04-2017,1,136,TAMIL NADU,SOUTH,47
13-04-2017,1,137,MAHARASHTRA,WEST,1
13-04-2017,1,147,MADHYA PRADESH,CENTRAL,20
13-04-2017,1,159,BIHAR,EAST,0
13-04-2017,1,165,ORISSA,EAST,7
13-04-2017,1,202,UTTARAKHAND,EAST,0
13-04-2017,1,207,GUJARAT,WEST,0
13-04-2017,1,217,BIHAR,EAST,0
13-04-2017,1,248,MAHARASHTRA,WEST,0
13-04-2017,1,249,MAHARASHTRA,WEST,0
13-04-2017,1,250,GUJARAT,WEST,0
13-04-2017,1,251,TRIPURA,EAST,0
13-04-2017,1,254,ASSAM,EAST,0
13-04-2017,1,255,ASSAM,EAST,0
13-04-2017,1,257,GUJARAT,WEST,0
13-04-2017,1,258,HARYANA,NORTH,0
13-04-2017,1,259,HARYANA,NORTH,0
13-04-2017,1,260,TAMIL NADU,SOUTH,0
13-04-2017,1,261,HARYANA,NORTH,0
13-04-2017,1,262,UTTAR PRADESH,EAST,0
13-04-2017,1,263,ANDHRA PRADESH,SOUTH,0
13-04-2017,1,264,PUNJAB,NORTH,0
13-04-2017,1,265,ANDHRA PRADESH,SOUTH,0
13-04-2017,1,266,TELANGANA,SOUTH,0
13-04-2017,1,267,ANDHRA PRADESH,SOUTH,0
13-04-2017,1,268,UTTAR PRADESH,EAST,0
13-04-2017,1,269,UTTAR PRADESH,EAST,0
13-04-2017,1,270,UTTAR PRADESH,EAST,0
13-04-2017,1,271,HARYANA,NORTH,0
14-04-2017,1,1,WEST BENGAL,EAST,117
14-04-2017,1,3,DELHI,NORTH,74
14-04-2017,1,5,KARNATAKA,SOUTH,105
14-04-2017,1,7,WEST BENGAL,EAST,30
14-04-2017,1,8,WEST BENGAL,EAST,36
14-04-2017,1,9,WEST BENGAL,EAST,37
14-04-2017,1,10,WEST BENGAL,EAST,38
14-04-2017,1,11,WEST BENGAL,EAST,13
14-04-2017,1,13,TAMIL NADU,SOUTH,20
14-04-2017,1,14,UTTAR PRADESH,EAST,0
14-04-2017,1,15,PUNJAB,NORTH,12
14-04-2017,1,16,TELANGANA,SOUTH,68
14-04-2017,1,17,ANDHRA PRADESH,SOUTH,10
14-04-2017,1,18,MAHARASHTRA,WEST,12
14-04-2017,1,19,MAHARASHTRA,WEST,60
14-04-2017,1,20,ORISSA,SOUTH,20
14-04-2017,1,21,MAHARASHTRA,WEST,0
14-04-2017,1,29,WEST BENGAL,EAST,9
14-04-2017,1,34,GUJARAT,WEST,71
14-04-2017,1,35,TAMIL NADU,SOUTH,0
14-04-2017,1,36,ASSAM,EAST,17
14-04-2017,1,42,WEST BENGAL,EAST,18
14-04-2017,1,43,TAMIL NADU,SOUTH,0
14-04-2017,1,48,ORISSA,SOUTH,30
14-04-2017,1,61,GUJARAT,WEST,17
14-04-2017,1,62,PUNJAB,NORTH,7
14-04-2017,1,63,JHARKHAND,SOUTH,20
14-04-2017,1,64,KARNATAKA,SOUTH,7
14-04-2017,1,65,ASSAM,EAST,6
14-04-2017,1,66,ANDHRA PRADESH,SOUTH,0
14-04-2017,1,67,GUJARAT,WEST,103
14-04-2017,1,68,GUJARAT,WEST,3
14-04-2017,1,69,TAMIL NADU,SOUTH,0
14-04-2017,1,70,MAHARASHTRA,WEST,8
14-04-2017,1,72,PUNJAB,NORTH,12
14-04-2017,1,73,PUNJAB,NORTH,16
14-04-2017,1,74,MAHARASHTRA,WEST,32
14-04-2017,1,76,TAMIL NADU,SOUTH,11
14-04-2017,1,77,MAHARASHTRA,WEST,8
14-04-2017,1,78,MAHARASHTRA,WEST,8
14-04-2017,1,79,UTTARAKHAND,EAST,19
14-04-2017,1,82,KERALA,SOUTH,0
14-04-2017,1,84,CHHATTISGARH,CENTRAL,0
14-04-2017,1,85,MAHARASHTRA,WEST,15
14-04-2017,1,100,UTTAR PRADESH,EAST,0
14-04-2017,1,101,UTTAR PRADESH,EAST,0
14-04-2017,1,103,BIHAR,EAST,12
14-04-2017,1,104,JHARKHAND,SOUTH,12
14-04-2017,1,105,GUJARAT,WEST,4
14-04-2017,1,111,ANDHRA PRADESH,SOUTH,0
14-04-2017,1,117,MAHARASHTRA,WEST,0
14-04-2017,1,120,TRIPURA,EAST,12
14-04-2017,1,121,KARNATAKA,SOUTH,0
14-04-2017,1,135,MAHARASHTRA,WEST,110
14-04-2017,1,136,TAMIL NADU,SOUTH,36
14-04-2017,1,137,MAHARASHTRA,WEST,32
14-04-2017,1,147,MADHYA PRADESH,CENTRAL,21
14-04-2017,1,159,BIHAR,EAST,0
14-04-2017,1,165,ORISSA,EAST,2
14-04-2017,1,202,UTTARAKHAND,EAST,0
14-04-2017,1,207,GUJARAT,WEST,0
14-04-2017,1,217,BIHAR,EAST,0
14-04-2017,1,248,MAHARASHTRA,WEST,0
14-04-2017,1,249,MAHARASHTRA,WEST,0
14-04-2017,1,250,GUJARAT,WEST,0
14-04-2017,1,251,TRIPURA,EAST,0
14-04-2017,1,254,ASSAM,EAST,0
14-04-2017,1,255,ASSAM,EAST,0
14-04-2017,1,257,GUJARAT,WEST,0
14-04-2017,1,258,HARYANA,NORTH,0
14-04-2017,1,259,HARYANA,NORTH,0
14-04-2017,1,260,TAMIL NADU,SOUTH,0
14-04-2017,1,261,HARYANA,NORTH,0
14-04-2017,1,262,UTTAR PRADESH,EAST,0
14-04-2017,1,263,ANDHRA PRADESH,SOUTH,0
14-04-2017,1,264,PUNJAB,NORTH,0
14-04-2017,1,265,ANDHRA PRADESH,SOUTH,0
14-04-2017,1,266,TELANGANA,SOUTH,0
14-04-2017,1,267,ANDHRA PRADESH,SOUTH,0
14-04-2017,1,268,UTTAR PRADESH,EAST,0
14-04-2017,1,269,UTTAR PRADESH,EAST,0
14-04-2017,1,270,UTTAR PRADESH,EAST,0
14-04-2017,1,271,HARYANA,NORTH,0
15-04-2017,1,1,WEST BENGAL,EAST,127
15-04-2017,1,3,DELHI,NORTH,17
15-04-2017,1,5,KARNATAKA,SOUTH,86
15-04-2017,1,7,WEST BENGAL,EAST,28
15-04-2017,1,8,WEST BENGAL,EAST,38
15-04-2017,1,9,WEST BENGAL,EAST,18
15-04-2017,1,10,WEST BENGAL,EAST,45
15-04-2017,1,11,WEST BENGAL,EAST,7
15-04-2017,1,13,TAMIL NADU,SOUTH,11
15-04-2017,1,14,UTTAR PRADESH,EAST,0
15-04-2017,1,15,PUNJAB,NORTH,6
15-04-2017,1,16,TELANGANA,SOUTH,50
15-04-2017,1,17,ANDHRA PRADESH,SOUTH,6
15-04-2017,1,18,MAHARASHTRA,WEST,10
15-04-2017,1,19,MAHARASHTRA,WEST,63
15-04-2017,1,20,ORISSA,SOUTH,6
15-04-2017,1,21,MAHARASHTRA,WEST,0
15-04-2017,1,29,WEST BENGAL,EAST,14
15-04-2017,1,34,GUJARAT,WEST,47
15-04-2017,1,35,TAMIL NADU,SOUTH,0
15-04-2017,1,36,ASSAM,EAST,10
15-04-2017,1,42,WEST BENGAL,EAST,25
15-04-2017,1,43,TAMIL NADU,SOUTH,0
15-04-2017,1,48,ORISSA,SOUTH,21
15-04-2017,1,61,GUJARAT,WEST,23
15-04-2017,1,62,PUNJAB,NORTH,1
15-04-2017,1,63,JHARKHAND,SOUTH,9
15-04-2017,1,64,KARNATAKA,SOUTH,9
15-04-2017,1,65,ASSAM,EAST,0
15-04-2017,1,66,ANDHRA PRADESH,SOUTH,0
15-04-2017,1,67,GUJARAT,WEST,28
15-04-2017,1,68,GUJARAT,WEST,6
15-04-2017,1,69,TAMIL NADU,SOUTH,0
15-04-2017,1,70,MAHARASHTRA,WEST,10
15-04-2017,1,72,PUNJAB,NORTH,8
15-04-2017,1,73,PUNJAB,NORTH,0
15-04-2017,1,74,MAHARASHTRA,WEST,28
15-04-2017,1,76,TAMIL NADU,SOUTH,4
15-04-2017,1,77,MAHARASHTRA,WEST,2
15-04-2017,1,78,MAHARASHTRA,WEST,12
15-04-2017,1,79,UTTARAKHAND,EAST,4
15-04-2017,1,82,KERALA,SOUTH,5
15-04-2017,1,84,CHHATTISGARH,CENTRAL,0
15-04-2017,1,85,MAHARASHTRA,WEST,11
15-04-2017,1,100,UTTAR PRADESH,EAST,0
15-04-2017,1,101,UTTAR PRADESH,EAST,0
15-04-2017,1,103,BIHAR,EAST,10
15-04-2017,1,104,JHARKHAND,SOUTH,4
15-04-2017,1,105,GUJARAT,WEST,6
15-04-2017,1,111,ANDHRA PRADESH,SOUTH,0
15-04-2017,1,117,MAHARASHTRA,WEST,0
15-04-2017,1,120,TRIPURA,EAST,1
15-04-2017,1,121,KARNATAKA,SOUTH,0
15-04-2017,1,135,MAHARASHTRA,WEST,91
15-04-2017,1,136,TAMIL NADU,SOUTH,34
15-04-2017,1,137,MAHARASHTRA,WEST,29
15-04-2017,1,147,MADHYA PRADESH,CENTRAL,9
15-04-2017,1,159,BIHAR,EAST,0
15-04-2017,1,165,ORISSA,EAST,2
15-04-2017,1,202,UTTARAKHAND,EAST,0
15-04-2017,1,207,GUJARAT,WEST,0
15-04-2017,1,217,BIHAR,EAST,0
15-04-2017,1,248,MAHARASHTRA,WEST,0
15-04-2017,1,249,MAHARASHTRA,WEST,0
15-04-2017,1,250,GUJARAT,WEST,0
15-04-2017,1,251,TRIPURA,EAST,0
15-04-2017,1,254,ASSAM,EAST,0
15-04-2017,1,255,ASSAM,EAST,0
15-04-2017,1,257,GUJARAT,WEST,0
15-04-2017,1,258,HARYANA,NORTH,0
15-04-2017,1,259,HARYANA,NORTH,0
15-04-2017,1,260,TAMIL NADU,SOUTH,0
15-04-2017,1,261,HARYANA,NORTH,0
15-04-2017,1,262,UTTAR PRADESH,EAST,0
15-04-2017,1,263,ANDHRA PRADESH,SOUTH,0
15-04-2017,1,264,PUNJAB,NORTH,0
15-04-2017,1,265,ANDHRA PRADESH,SOUTH,0
15-04-2017,1,266,TELANGANA,SOUTH,0
15-04-2017,1,267,ANDHRA PRADESH,SOUTH,0
15-04-2017,1,268,UTTAR PRADESH,EAST,0
15-04-2017,1,269,UTTAR PRADESH,EAST,0
15-04-2017,1,270,UTTAR PRADESH,EAST,0
15-04-2017,1,271,HARYANA,NORTH,0
16-04-2017,1,1,WEST BENGAL,EAST,42
16-04-2017,1,3,DELHI,NORTH,84
16-04-2017,1,5,KARNATAKA,SOUTH,10
16-04-2017,1,7,WEST BENGAL,EAST,3
16-04-2017,1,8,WEST BENGAL,EAST,22
16-04-2017,1,9,WEST BENGAL,EAST,22
16-04-2017,1,10,WEST BENGAL,EAST,4
16-04-2017,1,11,WEST BENGAL,EAST,20
16-04-2017,1,13,TAMIL NADU,SOUTH,0
16-04-2017,1,14,UTTAR PRADESH,EAST,0
16-04-2017,1,15,PUNJAB,NORTH,10
16-04-2017,1,16,TELANGANA,SOUTH,1
16-04-2017,1,17,ANDHRA PRADESH,SOUTH,0
16-04-2017,1,18,MAHARASHTRA,WEST,3
16-04-2017,1,19,MAHARASHTRA,WEST,30
16-04-2017,1,20,ORISSA,SOUTH,7
16-04-2017,1,21,MAHARASHTRA,WEST,0
16-04-2017,1,29,WEST BENGAL,EAST,4
16-04-2017,1,34,GUJARAT,WEST,7
16-04-2017,1,35,TAMIL NADU,SOUTH,0
16-04-2017,1,36,ASSAM,EAST,7
16-04-2017,1,42,WEST BENGAL,EAST,6
16-04-2017,1,43,TAMIL NADU,SOUTH,0
16-04-2017,1,48,ORISSA,SOUTH,10
16-04-2017,1,61,GUJARAT,WEST,2
16-04-2017,1,62,PUNJAB,NORTH,2
16-04-2017,1,63,JHARKHAND,SOUTH,9
16-04-2017,1,64,KARNATAKA,SOUTH,0
16-04-2017,1,65,ASSAM,EAST,4
16-04-2017,1,66,ANDHRA PRADESH,SOUTH,0
16-04-2017,1,67,GUJARAT,WEST,11
16-04-2017,1,68,GUJARAT,WEST,0
16-04-2017,1,69,TAMIL NADU,SOUTH,0
16-04-2017,1,70,MAHARASHTRA,WEST,0
16-04-2017,1,72,PUNJAB,NORTH,0
16-04-2017,1,73,PUNJAB,NORTH,14
16-04-2017,1,74,MAHARASHTRA,WEST,6
16-04-2017,1,76,TAMIL NADU,SOUTH,0
16-04-2017,1,77,MAHARASHTRA,WEST,1
16-04-2017,1,78,MAHARASHTRA,WEST,0
16-04-2017,1,79,UTTARAKHAND,EAST,12
16-04-2017,1,82,KERALA,SOUTH,0
16-04-2017,1,84,CHHATTISGARH,CENTRAL,0
16-04-2017,1,85,MAHARASHTRA,WEST,1
16-04-2017,1,100,UTTAR PRADESH,EAST,0
16-04-2017,1,101,UTTAR PRADESH,EAST,0
16-04-2017,1,103,BIHAR,EAST,5
16-04-2017,1,104,JHARKHAND,SOUTH,1
16-04-2017,1,105,GUJARAT,WEST,0
16-04-2017,1,111,ANDHRA PRADESH,SOUTH,0
16-04-2017,1,117,MAHARASHTRA,WEST,0
16-04-2017,1,120,TRIPURA,EAST,2
16-04-2017,1,121,KARNATAKA,SOUTH,0
16-04-2017,1,135,MAHARASHTRA,WEST,21
16-04-2017,1,136,TAMIL NADU,SOUTH,5
16-04-2017,1,137,MAHARASHTRA,WEST,7
16-04-2017,1,147,MADHYA PRADESH,CENTRAL,12
16-04-2017,1,159,BIHAR,EAST,0
16-04-2017,1,165,ORISSA,EAST,1
16-04-2017,1,202,UTTARAKHAND,EAST,0
16-04-2017,1,207,GUJARAT,WEST,0
16-04-2017,1,217,BIHAR,EAST,0
16-04-2017,1,248,MAHARASHTRA,WEST,1
16-04-2017,1,249,MAHARASHTRA,WEST,0
16-04-2017,1,250,GUJARAT,WEST,0
16-04-2017,1,251,TRIPURA,EAST,0
16-04-2017,1,254,ASSAM,EAST,0
16-04-2017,1,255,ASSAM,EAST,0
16-04-2017,1,257,GUJARAT,WEST,0
16-04-2017,1,258,HARYANA,NORTH,0
16-04-2017,1,259,HARYANA,NORTH,0
16-04-2017,1,260,TAMIL NADU,SOUTH,0
16-04-2017,1,261,HARYANA,NORTH,0
16-04-2017,1,262,UTTAR PRADESH,EAST,0
16-04-2017,1,263,ANDHRA PRADESH,SOUTH,0
16-04-2017,1,264,PUNJAB,NORTH,0
16-04-2017,1,265,ANDHRA PRADESH,SOUTH,0
16-04-2017,1,266,TELANGANA,SOUTH,0
16-04-2017,1,267,ANDHRA PRADESH,SOUTH,0
16-04-2017,1,268,UTTAR PRADESH,EAST,0
16-04-2017,1,269,UTTAR PRADESH,EAST,0
16-04-2017,1,270,UTTAR PRADESH,EAST,0
16-04-2017,1,271,HARYANA,NORTH,0
17-04-2017,1,1,WEST BENGAL,EAST,145
17-04-2017,1,3,DELHI,NORTH,61
17-04-2017,1,5,KARNATAKA,SOUTH,113
17-04-2017,1,7,WEST BENGAL,EAST,28
17-04-2017,1,8,WEST BENGAL,EAST,17
17-04-2017,1,9,WEST BENGAL,EAST,21
17-04-2017,1,10,WEST BENGAL,EAST,21
17-04-2017,1,11,WEST BENGAL,EAST,21
17-04-2017,1,13,TAMIL NADU,SOUTH,10
17-04-2017,1,14,UTTAR PRADESH,EAST,0
17-04-2017,1,15,PUNJAB,NORTH,16
17-04-2017,1,16,TELANGANA,SOUTH,74
17-04-2017,1,17,ANDHRA PRADESH,SOUTH,8
17-04-2017,1,18,MAHARASHTRA,WEST,31
17-04-2017,1,19,MAHARASHTRA,WEST,90
17-04-2017,1,20,ORISSA,SOUTH,33
17-04-2017,1,21,MAHARASHTRA,WEST,0
17-04-2017,1,29,WEST BENGAL,EAST,23
17-04-2017,1,34,GUJARAT,WEST,75
17-04-2017,1,35,TAMIL NADU,SOUTH,0
17-04-2017,1,36,ASSAM,EAST,51
17-04-2017,1,42,WEST BENGAL,EAST,14
17-04-2017,1,43,TAMIL NADU,SOUTH,0
17-04-2017,1,48,ORISSA,SOUTH,40
17-04-2017,1,61,GUJARAT,WEST,21
17-04-2017,1,62,PUNJAB,NORTH,11
17-04-2017,1,63,JHARKHAND,SOUTH,22
17-04-2017,1,64,KARNATAKA,SOUTH,15
17-04-2017,1,65,ASSAM,EAST,52
17-04-2017,1,66,ANDHRA PRADESH,SOUTH,0
17-04-2017,1,67,GUJARAT,WEST,101
17-04-2017,1,68,GUJARAT,WEST,10
17-04-2017,1,69,TAMIL NADU,SOUTH,0
17-04-2017,1,70,MAHARASHTRA,WEST,7
17-04-2017,1,72,PUNJAB,NORTH,11
17-04-2017,1,73,PUNJAB,NORTH,11
17-04-2017,1,74,MAHARASHTRA,WEST,37
17-04-2017,1,76,TAMIL NADU,SOUTH,7
17-04-2017,1,77,MAHARASHTRA,WEST,12
17-04-2017,1,78,MAHARASHTRA,WEST,3
17-04-2017,1,79,UTTARAKHAND,EAST,15
17-04-2017,1,82,KERALA,SOUTH,11
17-04-2017,1,84,CHHATTISGARH,CENTRAL,0
17-04-2017,1,85,MAHARASHTRA,WEST,10
17-04-2017,1,100,UTTAR PRADESH,EAST,0
17-04-2017,1,101,UTTAR PRADESH,EAST,0
17-04-2017,1,103,BIHAR,EAST,16
17-04-2017,1,104,JHARKHAND,SOUTH,21
17-04-2017,1,105,GUJARAT,WEST,5
17-04-2017,1,111,ANDHRA PRADESH,SOUTH,0
17-04-2017,1,117,MAHARASHTRA,WEST,0
17-04-2017,1,120,TRIPURA,EAST,14
17-04-2017,1,121,KARNATAKA,SOUTH,0
17-04-2017,1,135,MAHARASHTRA,WEST,102
17-04-2017,1,136,TAMIL NADU,SOUTH,56
17-04-2017,1,137,MAHARASHTRA,WEST,22
17-04-2017,1,147,MADHYA PRADESH,CENTRAL,16
17-04-2017,1,159,BIHAR,EAST,0
17-04-2017,1,165,ORISSA,EAST,13
17-04-2017,1,202,UTTARAKHAND,EAST,0
17-04-2017,1,207,GUJARAT,WEST,0
17-04-2017,1,217,BIHAR,EAST,0
17-04-2017,1,248,MAHARASHTRA,WEST,2
17-04-2017,1,249,MAHARASHTRA,WEST,0
17-04-2017,1,250,GUJARAT,WEST,0
17-04-2017,1,251,TRIPURA,EAST,0
17-04-2017,1,254,ASSAM,EAST,0
17-04-2017,1,255,ASSAM,EAST,0
17-04-2017,1,257,GUJARAT,WEST,0
17-04-2017,1,258,HARYANA,NORTH,0
17-04-2017,1,259,HARYANA,NORTH,0
17-04-2017,1,260,TAMIL NADU,SOUTH,0
17-04-2017,1,261,HARYANA,NORTH,0
17-04-2017,1,262,UTTAR PRADESH,EAST,0
17-04-2017,1,263,ANDHRA PRADESH,SOUTH,0
17-04-2017,1,264,PUNJAB,NORTH,0
17-04-2017,1,265,ANDHRA PRADESH,SOUTH,0
17-04-2017,1,266,TELANGANA,SOUTH,0
17-04-2017,1,267,ANDHRA PRADESH,SOUTH,0
17-04-2017,1,268,UTTAR PRADESH,EAST,0
17-04-2017,1,269,UTTAR PRADESH,EAST,0
17-04-2017,1,270,UTTAR PRADESH,EAST,0
17-04-2017,1,271,HARYANA,NORTH,0
18-04-2017,1,1,WEST BENGAL,EAST,100
18-04-2017,1,3,DELHI,NORTH,48
18-04-2017,1,5,KARNATAKA,SOUTH,122
18-04-2017,1,7,WEST BENGAL,EAST,18
18-04-2017,1,8,WEST BENGAL,EAST,26
18-04-2017,1,9,WEST BENGAL,EAST,31
18-04-2017,1,10,WEST BENGAL,EAST,64
18-04-2017,1,11,WEST BENGAL,EAST,25
18-04-2017,1,13,TAMIL NADU,SOUTH,11
18-04-2017,1,14,UTTAR PRADESH,EAST,0
18-04-2017,1,15,PUNJAB,NORTH,10
18-04-2017,1,16,TELANGANA,SOUTH,61
18-04-2017,1,17,ANDHRA PRADESH,SOUTH,14
18-04-2017,1,18,MAHARASHTRA,WEST,29
18-04-2017,1,19,MAHARASHTRA,WEST,92
18-04-2017,1,20,ORISSA,SOUTH,42
18-04-2017,1,21,MAHARASHTRA,WEST,0
18-04-2017,1,29,WEST BENGAL,EAST,11
18-04-2017,1,34,GUJARAT,WEST,61
18-04-2017,1,35,TAMIL NADU,SOUTH,0
18-04-2017,1,36,ASSAM,EAST,47
18-04-2017,1,42,WEST BENGAL,EAST,24
18-04-2017,1,43,TAMIL NADU,SOUTH,0
18-04-2017,1,48,ORISSA,SOUTH,23
18-04-2017,1,61,GUJARAT,WEST,21
18-04-2017,1,62,PUNJAB,NORTH,3
18-04-2017,1,63,JHARKHAND,SOUTH,20
18-04-2017,1,64,KARNATAKA,SOUTH,14
18-04-2017,1,65,ASSAM,EAST,23
18-04-2017,1,66,ANDHRA PRADESH,SOUTH,0
18-04-2017,1,67,GUJARAT,WEST,88
18-04-2017,1,68,GUJARAT,WEST,8
18-04-2017,1,69,TAMIL NADU,SOUTH,0
18-04-2017,1,70,MAHARASHTRA,WEST,7
18-04-2017,1,72,PUNJAB,NORTH,10
18-04-2017,1,73,PUNJAB,NORTH,6
18-04-2017,1,74,MAHARASHTRA,WEST,28
18-04-2017,1,76,TAMIL NADU,SOUTH,4
18-04-2017,1,77,MAHARASHTRA,WEST,3
18-04-2017,1,78,MAHARASHTRA,WEST,14
18-04-2017,1,79,UTTARAKHAND,EAST,10
18-04-2017,1,82,KERALA,SOUTH,14
18-04-2017,1,84,CHHATTISGARH,CENTRAL,0
18-04-2017,1,85,MAHARASHTRA,WEST,20
18-04-2017,1,100,UTTAR PRADESH,EAST,0
18-04-2017,1,101,UTTAR PRADESH,EAST,0
18-04-2017,1,103,BIHAR,EAST,17
18-04-2017,1,104,JHARKHAND,SOUTH,12
18-04-2017,1,105,GUJARAT,WEST,5
18-04-2017,1,111,ANDHRA PRADESH,SOUTH,0
18-04-2017,1,117,MAHARASHTRA,WEST,0
18-04-2017,1,120,TRIPURA,EAST,11
18-04-2017,1,121,KARNATAKA,SOUTH,0
18-04-2017,1,135,MAHARASHTRA,WEST,155
18-04-2017,1,136,TAMIL NADU,SOUTH,50
18-04-2017,1,137,MAHARASHTRA,WEST,15
18-04-2017,1,147,MADHYA PRADESH,CENTRAL,5
18-04-2017,1,159,BIHAR,EAST,0
18-04-2017,1,165,ORISSA,EAST,15
18-04-2017,1,202,UTTARAKHAND,EAST,0
18-04-2017,1,207,GUJARAT,WEST,0
18-04-2017,1,217,BIHAR,EAST,0
18-04-2017,1,248,MAHARASHTRA,WEST,3
18-04-2017,1,249,MAHARASHTRA,WEST,2
18-04-2017,1,250,GUJARAT,WEST,0
18-04-2017,1,251,TRIPURA,EAST,0
18-04-2017,1,254,ASSAM,EAST,0
18-04-2017,1,255,ASSAM,EAST,0
18-04-2017,1,257,GUJARAT,WEST,0
18-04-2017,1,258,HARYANA,NORTH,0
18-04-2017,1,259,HARYANA,NORTH,0
18-04-2017,1,260,TAMIL NADU,SOUTH,0
18-04-2017,1,261,HARYANA,NORTH,0
18-04-2017,1,262,UTTAR PRADESH,EAST,0
18-04-2017,1,263,ANDHRA PRADESH,SOUTH,0
18-04-2017,1,264,PUNJAB,NORTH,0
18-04-2017,1,265,ANDHRA PRADESH,SOUTH,0
18-04-2017,1,266,TELANGANA,SOUTH,0
18-04-2017,1,267,ANDHRA PRADESH,SOUTH,0
18-04-2017,1,268,UTTAR PRADESH,EAST,0
18-04-2017,1,269,UTTAR PRADESH,EAST,0
18-04-2017,1,270,UTTAR PRADESH,EAST,0
18-04-2017,1,271,HARYANA,NORTH,0
19-04-2017,1,1,WEST BENGAL,EAST,140
19-04-2017,1,3,DELHI,NORTH,63
19-04-2017,1,5,KARNATAKA,SOUTH,113
19-04-2017,1,7,WEST BENGAL,EAST,34
19-04-2017,1,8,WEST BENGAL,EAST,21
19-04-2017,1,9,WEST BENGAL,EAST,22
19-04-2017,1,10,WEST BENGAL,EAST,42
19-04-2017,1,11,WEST BENGAL,EAST,17
19-04-2017,1,13,TAMIL NADU,SOUTH,12
19-04-2017,1,14,UTTAR PRADESH,EAST,0
19-04-2017,1,15,PUNJAB,NORTH,11
19-04-2017,1,16,TELANGANA,SOUTH,64
19-04-2017,1,17,ANDHRA PRADESH,SOUTH,15
19-04-2017,1,18,MAHARASHTRA,WEST,27
19-04-2017,1,19,MAHARASHTRA,WEST,60
19-04-2017,1,20,ORISSA,SOUTH,47
19-04-2017,1,21,MAHARASHTRA,WEST,0
19-04-2017,1,29,WEST BENGAL,EAST,11
19-04-2017,1,34,GUJARAT,WEST,85
19-04-2017,1,35,TAMIL NADU,SOUTH,0
19-04-2017,1,36,ASSAM,EAST,41
19-04-2017,1,42,WEST BENGAL,EAST,10
19-04-2017,1,43,TAMIL NADU,SOUTH,0
19-04-2017,1,48,ORISSA,SOUTH,31
19-04-2017,1,61,GUJARAT,WEST,22
19-04-2017,1,62,PUNJAB,NORTH,8
19-04-2017,1,63,JHARKHAND,SOUTH,9
19-04-2017,1,64,KARNATAKA,SOUTH,9
19-04-2017,1,65,ASSAM,EAST,34
19-04-2017,1,66,ANDHRA PRADESH,SOUTH,0
19-04-2017,1,67,GUJARAT,WEST,91
19-04-2017,1,68,GUJARAT,WEST,4
19-04-2017,1,69,TAMIL NADU,SOUTH,0
19-04-2017,1,70,MAHARASHTRA,WEST,4
19-04-2017,1,72,PUNJAB,NORTH,16
19-04-2017,1,73,PUNJAB,NORTH,9
19-04-2017,1,74,MAHARASHTRA,WEST,16
19-04-2017,1,76,TAMIL NADU,SOUTH,5
19-04-2017,1,77,MAHARASHTRA,WEST,6
19-04-2017,1,78,MAHARASHTRA,WEST,13
19-04-2017,1,79,UTTARAKHAND,EAST,11
19-04-2017,1,82,KERALA,SOUTH,16
19-04-2017,1,84,CHHATTISGARH,CENTRAL,0
19-04-2017,1,85,MAHARASHTRA,WEST,21
19-04-2017,1,100,UTTAR PRADESH,EAST,0
19-04-2017,1,101,UTTAR PRADESH,EAST,0
19-04-2017,1,103,BIHAR,EAST,6
19-04-2017,1,104,JHARKHAND,SOUTH,8
19-04-2017,1,105,GUJARAT,WEST,4
19-04-2017,1,111,ANDHRA PRADESH,SOUTH,0
19-04-2017,1,117,MAHARASHTRA,WEST,0
19-04-2017,1,120,TRIPURA,EAST,13
19-04-2017,1,121,KARNATAKA,SOUTH,0
19-04-2017,1,135,MAHARASHTRA,WEST,114
19-04-2017,1,136,TAMIL NADU,SOUTH,41
19-04-2017,1,137,MAHARASHTRA,WEST,19
19-04-2017,1,147,MADHYA PRADESH,CENTRAL,20
19-04-2017,1,159,BIHAR,EAST,0
19-04-2017,1,165,ORISSA,EAST,17
19-04-2017,1,202,UTTARAKHAND,EAST,0
19-04-2017,1,207,GUJARAT,WEST,0
19-04-2017,1,217,BIHAR,EAST,0
19-04-2017,1,248,MAHARASHTRA,WEST,0
19-04-2017,1,249,MAHARASHTRA,WEST,2
19-04-2017,1,250,GUJARAT,WEST,0
19-04-2017,1,251,TRIPURA,EAST,0
